tsne_1,tsne_2,tsne_3,id
5.962105751037598,-78.7748031616211,-11.526166915893555,1
128.5388641357422,22.43551254272461,2.1432700157165527,2
104.2269058227539,2.4946234226226807,-28.38892936706543,3
14.666829109191895,15.587372779846191,-53.95816421508789,4
30.918357849121094,13.577906608581543,-31.899845123291016,6
114.5245361328125,-1.578637719154358,4.841458797454834,7
6.3328537940979,27.291603088378906,-11.164100646972656,8
28.271217346191406,26.894617080688477,29.65816879272461,9
-87.75377655029297,-16.24325180053711,-12.746912002563477,10
10.623043060302734,-82.28609466552734,37.7855224609375,11
130.5958251953125,21.8199520111084,-22.16963768005371,12
-91.1583480834961,-32.44915008544922,5.461816787719727,13
-25.4256534576416,94.54084014892578,-29.701269149780273,14
19.27922821044922,91.36907958984375,-15.283814430236816,15
-56.75664520263672,178.30628967285156,-10.108668327331543,16
78.7667465209961,51.727439880371094,-27.61306381225586,17
132.69874572753906,27.96458625793457,-17.479135513305664,18
207.3358917236328,29.627941131591797,-37.812217712402344,19
112.99897003173828,-54.25244903564453,-20.27800178527832,20
147.5597686767578,18.78116226196289,-14.420822143554688,21
44.39691162109375,-85.75127410888672,-22.88690757751465,22
-143.3862762451172,312.48150634765625,-0.5067346096038818,23
-103.64744567871094,-56.64455795288086,-0.796244740486145,24
-109.32050323486328,-57.4156494140625,-12.441946983337402,25
-107.53434753417969,38.3975830078125,0.8101655840873718,26
100.4631576538086,19.006450653076172,-10.258597373962402,27
8.844365119934082,-26.832168579101562,46.000431060791016,28
-25.82590675354004,-61.29338455200195,-23.478443145751953,29
45.141571044921875,7.691008567810059,-2.1233973503112793,30
-107.18586730957031,50.69424819946289,14.50961685180664,31
-69.64795684814453,-74.89595031738281,20.986616134643555,32
-11.384211540222168,12.025505065917969,87.41719055175781,33
48.965335845947266,3.2982051372528076,-39.539215087890625,34
41.77835464477539,-38.41653823852539,-11.761500358581543,35
13.327723503112793,27.663183212280273,-43.609588623046875,36
-111.0432357788086,69.60260009765625,1.4018584489822388,37
-59.61940002441406,17.9398250579834,-43.97798156738281,38
-132.25271606445312,-53.27951431274414,-13.968384742736816,39
-111.96508026123047,135.9527130126953,2.4799928665161133,40
-9.135479927062988,9.99221420288086,24.151914596557617,41
-82.43389892578125,58.00850296020508,-18.003280639648438,42
-115.13347625732422,64.9948959350586,-2.612089157104492,43
-66.78959655761719,30.754756927490234,-22.26712989807129,44
-101.37104797363281,-69.64774322509766,-21.099945068359375,45
-92.82281494140625,106.3201904296875,5.937623023986816,46
-110.21977233886719,98.19910430908203,-2.246765375137329,47
-122.63053894042969,67.1839599609375,5.826457977294922,48
-62.63444900512695,46.176448822021484,33.16041946411133,49
-116.14962005615234,44.65263748168945,-11.3153657913208,50
-92.63939666748047,-65.61270141601562,-21.4111385345459,51
27.452913284301758,23.52619171142578,-45.83842468261719,52
-78.70323181152344,-28.58335304260254,54.05535125732422,53
-120.95830535888672,27.971853256225586,7.5563273429870605,54
31.892366409301758,53.10487365722656,-35.051185607910156,55
-77.71839141845703,-57.54503631591797,-24.899951934814453,56
35.60704040527344,-3.491487741470337,-28.172590255737305,57
-115.55118560791016,-20.16574478149414,-7.355312347412109,58
-41.94965362548828,-110.23136138916016,-14.762662887573242,59
-183.62451171875,138.96426391601562,-2.4598259925842285,60
-118.71043395996094,29.50670623779297,-21.29684829711914,62
65.1418685913086,-12.294486045837402,19.627967834472656,63
-119.30113220214844,-27.003341674804688,-16.238039016723633,64
96.63389587402344,21.984203338623047,74.751220703125,65
-30.562108993530273,-40.596397399902344,37.13492202758789,66
-88.27680969238281,-11.694973945617676,10.80443286895752,71
-82.74102020263672,42.5468635559082,24.95993995666504,73
95.79073333740234,-1.609824299812317,-6.51931619644165,74
-111.53723907470703,33.21829605102539,-0.7959109544754028,75
-174.0878448486328,-18.117216110229492,9.29451847076416,76
79.62226867675781,-5.496561050415039,-20.99846649169922,77
49.7120246887207,74.57823181152344,-18.388992309570312,78
-87.91339874267578,-50.66965866088867,22.927358627319336,79
-77.90752410888672,-8.526665687561035,-35.52543640136719,80
-93.85806274414062,-80.79451751708984,-13.644721984863281,81
-63.31153869628906,26.09790802001953,-19.91748046875,82
-83.88175201416016,71.71746063232422,-15.046612739562988,83
72.9831771850586,-44.39748001098633,-12.206351280212402,84
-37.78934860229492,-96.70826721191406,-17.01658821105957,85
315.98736572265625,-31.381330490112305,-73.21678161621094,86
-51.8686408996582,-87.1105728149414,22.285003662109375,87
-59.4239387512207,-71.32414245605469,7.937483787536621,88
-72.02523803710938,-18.832033157348633,55.0236701965332,89
77.68978881835938,-49.52532958984375,18.26205825805664,90
-46.3876838684082,-14.034653663635254,29.772245407104492,95
171.31008911132812,46.991458892822266,-27.911344528198242,96
173.7608184814453,-17.375181198120117,-28.715784072875977,97
104.75279998779297,-51.530033111572266,-3.8359766006469727,98
22.71321678161621,-19.063749313354492,-18.692949295043945,99
84.81217193603516,25.361854553222656,23.61457633972168,100
34.2255744934082,-58.5246467590332,0.3967565894126892,101
189.96383666992188,35.30941390991211,4.274806976318359,102
45.03176498413086,8.362334251403809,8.75516128540039,103
-47.44125747680664,-34.917503356933594,34.79448699951172,104
47.63270950317383,-21.748868942260742,47.08165740966797,105
12.631097793579102,99.55218505859375,-3.1834733486175537,106
118.34568786621094,-24.940799713134766,9.778169631958008,107
68.15257263183594,-32.09091567993164,1.8937702178955078,108
40.60434341430664,-25.787084579467773,-4.118997573852539,109
335.52618408203125,-6.938641548156738,-22.21766471862793,114
-69.73934173583984,90.40635681152344,5.984705448150635,117
45.254150390625,-95.11164093017578,0.3968592882156372,118
-79.52806091308594,-58.34144973754883,-5.432335376739502,119
63.91374969482422,16.021621704101562,-42.98976516723633,120
-14.583756446838379,33.27326583862305,22.058570861816406,138
-87.49449157714844,-26.09393882751465,-24.52882194519043,163
6.049828052520752,39.61748504638672,-39.88491439819336,167
17.728588104248047,89.53691864013672,-20.888137817382812,168
232.76573181152344,47.94260025024414,-22.19369125366211,170
-84.4600830078125,-11.256219863891602,-0.7726218700408936,171
-27.623754501342773,-67.85407257080078,-36.84323501586914,172
33.79828643798828,-47.92020034790039,-33.24208450317383,173
-104.71121215820312,-33.71710205078125,3.532074451446533,174
-129.71823120117188,38.93107986450195,27.012588500976562,175
-126.84000396728516,33.8867073059082,19.88701057434082,176
-23.25676155090332,-13.195165634155273,16.382686614990234,177
-96.06231689453125,-24.717273712158203,-14.283549308776855,178
-106.71835327148438,-55.877685546875,-22.305721282958984,179
-40.07185745239258,34.256900787353516,-41.299766540527344,180
-3.7629048824310303,-17.91592788696289,-36.80129623413086,183
-95.31600189208984,-47.72593307495117,31.862749099731445,184
-26.374330520629883,-35.48515701293945,14.525480270385742,185
61.88727569580078,-80.52971649169922,-11.960366249084473,186
-49.72105026245117,-34.24811935424805,30.171104431152344,187
83.787109375,19.413347244262695,-5.509848117828369,188
25.412227630615234,52.051212310791016,1.833237886428833,189
25.573637008666992,-62.04963684082031,-34.18304443359375,190
-12.760438919067383,-38.22127151489258,35.812721252441406,191
44.135101318359375,-9.124750137329102,17.693674087524414,192
65.24984741210938,53.41664505004883,41.1927490234375,193
80.51055908203125,-14.126190185546875,-27.38605308532715,194
-63.472801208496094,-31.010784149169922,-46.646339416503906,195
-87.8189926147461,-14.614728927612305,-5.175862789154053,196
-143.92166137695312,33.65244674682617,12.120348930358887,197
61.286930084228516,-27.21902847290039,-48.41563034057617,198
9.796624183654785,122.10025787353516,-0.965519368648529,199
16.29486656188965,12.738323211669922,-46.20631408691406,200
-100.31988525390625,-35.665077209472656,0.9460530877113342,201
209.2348175048828,70.55001831054688,13.976367950439453,202
-181.48480224609375,215.9680938720703,11.766695022583008,203
-135.8597412109375,-27.967975616455078,13.603350639343262,206
95.48451232910156,-181.64356994628906,-21.344207763671875,207
115.02618408203125,-4.755215167999268,-7.51069450378418,208
-101.68169403076172,-19.675561904907227,4.403538703918457,209
2.663140296936035,-92.43408966064453,-18.277591705322266,210
98.24104309082031,-73.14610290527344,-20.36107063293457,211
19.170015335083008,-30.541948318481445,44.18305206298828,212
-19.044260025024414,-37.34381866455078,11.082566261291504,213
82.19678497314453,19.285259246826172,19.057985305786133,214
-56.564083099365234,-51.40486526489258,-6.2763776779174805,215
-55.47797775268555,-25.934900283813477,23.639663696289062,216
6.915642261505127,-48.77996063232422,-6.282614707946777,218
58.408966064453125,-54.78436279296875,-31.497995376586914,219
147.35763549804688,-2.703413963317871,-32.94412612915039,220
72.33216857910156,-74.09333801269531,-23.116901397705078,221
-43.47975540161133,-17.793886184692383,51.04532241821289,222
-105.38379669189453,-39.30280685424805,-17.33249855041504,223
190.98037719726562,40.10702896118164,7.381743431091309,224
