tsne_mul_1,tsne_mul_2,tsne_mul_3,id
-0.19176547229290009,-1.1966052055358887,-0.30087679624557495,1
1.6638298034667969,0.2517709732055664,0.2417355626821518,2
1.0571812391281128,-0.2890488803386688,-0.6733517646789551,3
0.04806757718324661,-0.05932500958442688,-0.6169795989990234,4
0.25290176272392273,-0.10811954736709595,-0.5030669569969177,6
1.1096158027648926,-0.18507573008537292,0.2494451403617859,7
-0.034584250301122665,0.441214919090271,-0.1044481098651886,8
0.06211114674806595,0.32426339387893677,0.7338055968284607,9
-0.9217765927314758,-0.09828630834817886,-0.02217717655003071,10
-0.27121829986572266,-1.0451338291168213,1.052122712135315,11
1.6301461458206177,-0.05062003433704376,-0.5573770403862,12
-0.9731659889221191,-0.4209743142127991,-0.014963088557124138,13
-0.06290865689516068,1.2048627138137817,-0.6682245135307312,14
0.43023020029067993,1.4931670427322388,-0.3461955785751343,15
-0.3753337562084198,2.8933303356170654,-0.003882675664499402,16
1.1397278308868408,0.7814385890960693,-0.3386273980140686,17
1.4242008924484253,0.012774484232068062,-0.7331322431564331,18
2.734240770339966,0.12868404388427734,-1.1486663818359375,19
1.2750595808029175,-1.002896785736084,-0.3670792281627655,20
1.761572241783142,-0.09199869632720947,0.03298282250761986,21
0.34397128224372864,-1.2775958776474,-0.545572817325592,22
-0.8902984857559204,5.7980499267578125,-0.002347062574699521,23
-1.0860487222671509,-0.7521301507949829,-0.03308805078268051,24
-1.2032057046890259,-0.6438789963722229,-0.2825356721878052,25
-0.904715895652771,0.5869210362434387,-0.11359211057424545,26
1.0647159814834595,0.09522989392280579,-0.3390430808067322,27
-0.16955742239952087,-0.42974287271499634,0.6284597516059875,28
-0.44987794756889343,-0.7517748475074768,-0.07598908990621567,29
0.4108511209487915,0.07216665148735046,0.01809825375676155,30
-1.0030460357666016,0.8199672698974609,0.2744506299495697,31
-0.8104107975959778,-0.8700122237205505,0.16381686925888062,32
-0.14839458465576172,0.28748223185539246,2.56593656539917,33
0.3466351628303528,-0.05149511992931366,-0.38985392451286316,34
0.18744851648807526,-0.6759515404701233,0.014169696718454361,35
0.06273859739303589,0.23872511088848114,-0.7445192337036133,36
-1.0106656551361084,1.2372645139694214,0.17515119910240173,37
-0.4969478249549866,0.28493139147758484,-0.2970864772796631,38
-1.3104236125946045,-0.5570383071899414,-0.19116917252540588,39
-1.0891796350479126,2.4158012866973877,0.2415965497493744,40
-0.09553717076778412,0.10723802447319031,-0.06164928525686264,41
-0.7834382057189941,0.8218930959701538,-0.3334592878818512,42
-1.0517505407333374,1.09943425655365,-0.04270368441939354,43
-0.5943180918693542,0.37775176763534546,-0.4643130898475647,44
-1.1168382167816162,-0.7576545476913452,-0.20319907367229462,45
-0.7365997433662415,1.7856370210647583,0.0050516086630523205,46
-0.9223493337631226,1.2522547245025635,0.021277809515595436,47
-1.0198943614959717,1.307348608970642,0.06520996987819672,48
-0.5411183834075928,0.8607913255691528,0.8981748819351196,49
-1.059809923171997,0.7395674586296082,-0.09243803471326828,50
-1.170409917831421,-0.7585646510124207,-0.2947610914707184,51
0.28171953558921814,0.4101153016090393,-0.5148965716362,52
-1.014535665512085,-0.5403857827186584,1.1341913938522339,53
-1.1416714191436768,0.6401172876358032,0.025730805471539497,54
0.3554669916629791,0.7825409770011902,-0.627809464931488,55
-0.7566128373146057,-0.6689150929450989,-0.2013968974351883,56
0.2684631049633026,-0.13432885706424713,-0.621979296207428,57
-1.1439412832260132,-0.1598747819662094,-0.04206053167581558,58
-0.795647144317627,-1.4122647047042847,-0.4007647931575775,59
-1.5340771675109863,2.337353229522705,0.10394416004419327,60
-1.0616401433944702,0.3103380799293518,-0.2511344254016876,62
0.573780357837677,-0.609508752822876,0.02345103584229946,63
-1.2993532419204712,-0.28352484107017517,-0.27498772740364075,64
1.1365997791290283,0.1542419195175171,2.422020435333252,65
-0.34580862522125244,-0.3889712393283844,0.16291972994804382,66
-0.9070503115653992,-0.07554137706756592,0.027350716292858124,71
-0.8092607259750366,0.6865717768669128,0.5028475522994995,73
1.0218746662139893,-0.2580687999725342,0.049876295030117035,74
-1.0365943908691406,0.5600360631942749,-0.1128876805305481,75
-1.8366988897323608,-0.3000047206878662,-0.020398829132318497,76
0.7860161066055298,-0.23297438025474548,-0.7227103114128113,77
0.5409149527549744,1.2600898742675781,-0.402587354183197,78
-1.0243077278137207,-0.4812324047088623,0.5630054473876953,79
-0.8017285466194153,-0.13290411233901978,-0.3649124503135681,80
-1.1308910846710205,-1.1298537254333496,-0.31874024868011475,81
-0.5947322249412537,0.33488929271698,-0.41992026567459106,82
-0.8617755174636841,1.214542031288147,-0.3975208103656769,83
0.6349269151687622,-0.9526976346969604,-0.38232994079589844,84
-0.5417556762695312,-1.218782663345337,-0.2882195711135864,85
4.368149757385254,-1.4630154371261597,-2.4154982566833496,86
-0.7297188639640808,-1.1513961553573608,0.22723984718322754,87
-0.6212446689605713,-0.8400176167488098,-0.12535008788108826,88
-0.7698818445205688,-0.19765038788318634,1.287593960762024,89
0.777370274066925,-0.8292003870010376,0.15619198977947235,90
-0.3896332085132599,-0.09435634315013885,0.4040117859840393,95
2.075864553451538,0.6730057001113892,-0.8718820214271545,96
1.9351263046264648,-0.6283887028694153,-0.4757392704486847,97
1.0469309091567993,-1.0033067464828491,0.033113446086645126,98
-0.029673058539628983,-0.3346780240535736,-0.325986385345459,99
0.8887875080108643,0.4792359173297882,0.9666522145271301,100
0.022593466565012932,-0.826593279838562,0.06412467360496521,101
2.420363187789917,0.22235418856143951,0.526348888874054,102
0.36324751377105713,0.1190992221236229,-0.071560338139534,103
-0.5829619765281677,-0.4006247818470001,0.6699700951576233,104
0.42652401328086853,-0.6022835969924927,1.1272785663604736,105
0.3648987114429474,1.5632416009902954,-0.05294523015618324,106
1.3355319499969482,-0.5423967242240906,0.5072009563446045,107
0.5616053938865662,-0.6054003834724426,0.08761529624462128,108
0.03055962733924389,-0.4289626479148865,-0.23960356414318085,109
4.656367301940918,-1.078877568244934,-0.6564298868179321,114
-0.5586368441581726,1.657188892364502,-0.04179536923766136,117
0.20925942063331604,-1.5214107036590576,0.29116249084472656,118
-0.878338634967804,-0.8416317701339722,-0.03460218384861946,119
0.47864311933517456,0.07526098936796188,-0.8160947561264038,120
-0.14778593182563782,0.5737502574920654,0.12128347903490067,138
-0.8377296328544617,-0.3035438060760498,-0.2440039962530136,163
0.15232987701892853,0.7269697785377502,-0.676237165927887,167
0.3833930790424347,1.2847092151641846,-0.5279076099395752,168
2.9302892684936523,0.5312709808349609,-1.0481644868850708,170
